  [line] (1000.4400024414062, 1097.2200927734375, 1000.0800170898438, 1097.580078125)
  [line] (1000.0800170898438, 1097.580078125, 999.7200317382812, 1097.9400634765625)
  [line] (999.7200317382812, 1097.9400634765625, 999.5400390625, 1098.300048828125)
  [line] (999.5400390625, 1098.300048828125, 999.3600463867188, 1098.6600341796875)
  [line] (999.3600463867188, 1098.6600341796875, 999.1800537109375, 1099.02001953125)
  [line] (999.1800537109375, 1099.02001953125, 999.1800537109375, 1099.3800048828125)
  [line] (999.1800537109375, 1099.3800048828125, 999.1800537109375, 1099.7401123046875)
  [line] (999.1800537109375, 1099.7401123046875, 999.1800537109375, 1100.10009765625)
  [line] (999.1800537109375, 1100.10009765625, 999.3600463867188, 1100.6400146484375)
  [line] (999.3600463867188, 1100.6400146484375, 999.5400390625, 1101.0)
  [line] (999.5400390625, 1101.0, 999.9000244140625, 1101.360107421875)
  [line] (999.9000244140625, 1101.360107421875, 1000.260009765625, 1101.7200927734375)
  [line] (1000.260009765625, 1101.7200927734375, 1000.6200561523438, 1102.080078125)
  [line] (1000.6200561523438, 1102.080078125, 1001.1600341796875, 1102.260009765625)
  [line] (1001.1600341796875, 1102.260009765625, 1001.7000122070312, 1102.6199951171875)
  [line] (1001.7000122070312, 1102.6199951171875, 1002.2400512695312, 1102.800048828125)
  [line] (1002.2400512695312, 1102.800048828125, 1002.9600219726562, 1102.9801025390625)
  [line] (1002.9600219726562, 1102.9801025390625, 1003.5, 1103.1600341796875)
  [line] (1003.5, 1103.1600341796875, 1004.2200317382812, 1103.340087890625)
  [line] (1004.2200317382812, 1103.340087890625, 1004.9400024414062, 1103.340087890625)
  [line] (1004.9400024414062, 1103.340087890625, 1005.6600341796875, 1103.340087890625)
  [line] (1005.6600341796875, 1103.340087890625, 1006.3800048828125, 1103.340087890625)
  [line] (1006.3800048828125, 1103.340087890625, 1007.1000366210938, 1103.340087890625)
  [line] (1007.1000366210938, 1103.340087890625, 1007.6400146484375, 1103.340087890625)
  [line] (1007.6400146484375, 1103.340087890625, 1008.3600463867188, 1103.1600341796875)
  [line] (1008.3600463867188, 1103.1600341796875, 1009.0800170898438, 1102.9801025390625)
  [line] (1009.0800170898438, 1102.9801025390625, 1009.6200561523438, 1102.800048828125)
  [line] (1009.6200561523438, 1102.800048828125, 1010.1600341796875, 1102.4400634765625)
  [line] (1010.1600341796875, 1102.4400634765625, 1010.7000122070312, 1102.260009765625)
  [line] (1010.7000122070312, 1102.260009765625, 1011.2400512695312, 1101.9000244140625)
  [line] (1011.2400512695312, 1101.9000244140625, 1011.6000366210938, 1101.5400390625)
  [line] (1011.6000366210938, 1101.5400390625, 1011.9600219726562, 1101.1800537109375)
  [line] (1011.9600219726562, 1101.1800537109375, 1012.1400146484375, 1100.820068359375)
  [line] (1012.1400146484375, 1100.820068359375, 1012.3200073242188, 1100.4600830078125)
  [line] (1012.3200073242188, 1100.4600830078125, 1012.5, 1100.10009765625)
  [line] (1012.5, 1100.10009765625, 1012.6800537109375, 1099.7401123046875)
  [line] (1012.6800537109375, 1099.7401123046875, 1012.6800537109375, 1099.2000732421875)
  [line] (1012.6800537109375, 1099.2000732421875, 1012.5, 1098.840087890625)
  [line] (1012.5, 1098.840087890625, 1012.3200073242188, 1098.4801025390625)
  [line] (1012.3200073242188, 1098.4801025390625, 1012.1400146484375, 1098.1199951171875)
  [line] (1012.1400146484375, 1098.1199951171875, 1011.9600219726562, 1097.760009765625)
  [line] (1011.9600219726562, 1097.760009765625, 1011.6000366210938, 1097.4000244140625)
  [line] (1011.6000366210938, 1097.4000244140625, 1011.2400512695312, 1097.2200927734375)
  [line] (1011.2400512695312, 1097.2200927734375, 1010.8800048828125, 1096.860107421875)
  [line] (1010.3400268554688, 1096.5, 1010.8800048828125, 1096.8599853515625)
  [line] (1010.8800048828125, 1096.8599853515625, 1011.4200439453125, 1097.219970703125)
  [line] (1011.4200439453125, 1097.219970703125, 1012.1400146484375, 1097.5799560546875)
  [line] (1012.1400146484375, 1097.5799560546875, 1012.6800537109375, 1097.93994140625)
  [line] (1012.6800537109375, 1097.93994140625, 1012.6800537109375, 1098.1199951171875)
  [line] (1012.6800537109375, 1098.1199951171875, 1012.6800537109375, 1098.300048828125)
  [line] (1012.6800537109375, 1098.300048828125, 1012.6800537109375, 1098.47998046875)
  [line] (1012.6800537109375, 1098.47998046875, 1012.6800537109375, 1098.6600341796875)
  [line] (1012.6800537109375, 1098.6600341796875, 1012.6800537109375, 1098.8399658203125)
  [line] (1012.6800537109375, 1098.8399658203125, 1012.6800537109375, 1099.199951171875)
  [line] (999.1799926757812, 1099.3800048828125, 999.1799926757812, 1098.8399658203125)
  [line] (999.1799926757812, 1098.8399658203125, 999.1799926757812, 1098.6600341796875)
  [line] (999.1799926757812, 1098.6600341796875, 999.1799926757812, 1098.47998046875)
  [line] (999.1799926757812, 1098.47998046875, 999.1799926757812, 1098.1199951171875)
  [line] (999.1799926757812, 1098.1199951171875, 999.1799926757812, 1097.9400634765625)
  [line] (999.1799926757812, 1097.9400634765625, 999.1799926757812, 1097.760009765625)
  [line] (999.1799926757812, 1097.760009765625, 999.1799926757812, 1097.5799560546875)
  [line] (999.1799926757812, 1097.5799560546875, 999.719970703125, 1097.219970703125)
  [line] (999.719970703125, 1097.219970703125, 1000.260009765625, 1097.0400390625)
  [line] (1000.260009765625, 1097.0400390625, 1000.7999877929688, 1096.8599853515625)
  [line] (1012.6799926757812, 1099.739990234375, 1012.5, 1100.280029296875)
  [line] (1012.5, 1100.280029296875, 1012.5, 1100.4599609375)
  [line] (1012.5, 1100.4599609375, 1012.5, 1100.8199462890625)
  [line] (1012.5, 1100.8199462890625, 1012.5, 1101.179931640625)
  [line] (1012.5, 1101.179931640625, 1012.5, 1101.5400390625)
  [line] (1012.5, 1101.5400390625, 1012.5, 1101.9000244140625)
  [line] (1012.5, 1101.9000244140625, 1012.5, 1102.43994140625)
  [line] (1012.5, 1102.43994140625, 1011.9600219726562, 1102.43994140625)
  [line] (1011.9600219726562, 1102.43994140625, 1011.5999755859375, 1102.43994140625)
  [line] (1011.5999755859375, 1102.43994140625, 1011.0599975585938, 1102.43994140625)
  [line] (1011.0599975585938, 1102.43994140625, 1010.7000122070312, 1102.6199951171875)
  [line] (1010.7000122070312, 1102.6199951171875, 1010.3399658203125, 1102.6199951171875)
  [line] (1010.3399658203125, 1102.6199951171875, 1009.7999877929688, 1102.800048828125)
  [line] (1002.239990234375, 1102.800048828125, 1001.52001953125, 1102.6199951171875)
  [line] (1001.52001953125, 1102.6199951171875, 1001.1599731445312, 1102.4400634765625)
  [line] (1001.1599731445312, 1102.4400634765625, 1000.6199951171875, 1102.4400634765625)
  [line] (1000.6199951171875, 1102.4400634765625, 1000.260009765625, 1102.260009765625)
  [line] (1000.260009765625, 1102.260009765625, 999.8999633789062, 1102.260009765625)
  [line] (999.8999633789062, 1102.260009765625, 999.3599853515625, 1102.080078125)
  [line] (999.3599853515625, 1102.080078125, 999.0, 1102.080078125)
  [line] (999.0, 1102.080078125, 999.0, 1101.7200927734375)
  [line] (999.0, 1101.7200927734375, 999.0, 1101.360107421875)
  [line] (999.0, 1101.360107421875, 999.0, 1101.0)
  [line] (999.0, 1101.0, 999.0, 1100.6400146484375)
  [line] (999.0, 1100.6400146484375, 999.0, 1100.280029296875)
  [line] (999.0, 1100.280029296875, 999.0, 1099.9200439453125)
  [line] (1009.0800170898438, 1102.97998046875, 1008.1799926757812, 1103.1600341796875)
  [line] (1008.1799926757812, 1103.1600341796875, 1007.8200073242188, 1103.3399658203125)
  [line] (1007.8200073242188, 1103.3399658203125, 1007.280029296875, 1103.52001953125)
  [line] (1007.280029296875, 1103.52001953125, 1006.9200439453125, 1103.699951171875)
  [line] (1006.9200439453125, 1103.699951171875, 1006.5599975585938, 1104.0599365234375)
  [line] (1006.5599975585938, 1104.0599365234375, 1006.02001953125, 1104.239990234375)
  [line] (1006.02001953125, 1104.239990234375, 1005.6600341796875, 1104.419921875)
  [line] (1005.6600341796875, 1104.419921875, 1005.1199951171875, 1104.239990234375)
  [line] (1005.1199951171875, 1104.239990234375, 1004.760009765625, 1103.8800048828125)
  [line] (1004.760009765625, 1103.8800048828125, 1004.2200317382812, 1103.699951171875)
  [line] (1004.2200317382812, 1103.699951171875, 1003.8600463867188, 1103.52001953125)
  [line] (1003.8600463867188, 1103.52001953125, 1003.5, 1103.3399658203125)
  [line] (1003.5, 1103.3399658203125, 1003.1400146484375, 1103.1600341796875)
  [line] (1012.6799926757812, 1106.0400390625, 1012.6799926757812, 1105.320068359375)
  [line] (1012.6799926757812, 1105.320068359375, 1012.6799926757812, 1105.1400146484375)
  [line] (1012.6799926757812, 1105.1400146484375, 1012.6799926757812, 1104.780029296875)
  [line] (1012.6799926757812, 1104.780029296875, 1012.6799926757812, 1104.4200439453125)
  [line] (1012.6799926757812, 1104.4200439453125, 1012.6799926757812, 1104.06005859375)
  [line] (1012.6799926757812, 1104.06005859375, 1012.6799926757812, 1103.7000732421875)
  [line] (999.0, 1107.47998046875, 999.3599853515625, 1107.6600341796875)
  [line] (999.3599853515625, 1107.6600341796875, 999.9000244140625, 1108.02001953125)
  [line] (999.9000244140625, 1108.02001953125, 1000.260009765625, 1108.199951171875)
  [line] (1000.260009765625, 1108.199951171875, 1000.6199951171875, 1108.3800048828125)
  [line] (1000.6199951171875, 1108.3800048828125, 1001.1599731445312, 1108.5599365234375)
  [line] (1001.1599731445312, 1108.5599365234375, 1001.52001953125, 1108.739990234375)
  [line] (1009.0800170898438, 1109.280029296875, 1009.7999877929688, 1108.9200439453125)
  [line] (1009.7999877929688, 1108.9200439453125, 1010.3400268554688, 1108.739990234375)
  [line] (1010.3400268554688, 1108.739990234375, 1010.7000122070312, 1108.56005859375)
  [line] (1010.7000122070312, 1108.56005859375, 1011.0599975585938, 1108.3800048828125)
  [line] (1011.0599975585938, 1108.3800048828125, 1011.6000366210938, 1108.2000732421875)
  [line] (1011.6000366210938, 1108.2000732421875, 1011.9600219726562, 1108.02001953125)
  [line] (1011.9600219726562, 1108.02001953125, 1012.5, 1107.6600341796875)
  [line] (1012.5, 1107.6600341796875, 1012.5, 1107.47998046875)
  [line] (1012.5, 1107.47998046875, 1012.5, 1107.300048828125)
  [line] (1012.5, 1107.300048828125, 1012.5, 1107.1199951171875)
  [line] (1012.5, 1107.1199951171875, 1012.5, 1106.9400634765625)
  [line] (1012.5, 1106.9400634765625, 1012.5, 1106.760009765625)
  [line] (1012.5, 1106.760009765625, 1012.5, 1106.4000244140625)
  [line] (1002.239990234375, 1109.0999755859375, 1003.1400146484375, 1109.4599609375)
  [line] (1003.1400146484375, 1109.4599609375, 1003.5, 1109.4599609375)
  [line] (1003.5, 1109.4599609375, 1003.8599853515625, 1109.6400146484375)
  [line] (1003.8599853515625, 1109.6400146484375, 1004.219970703125, 1109.6400146484375)
  [line] (1004.219970703125, 1109.6400146484375, 1004.760009765625, 1109.6400146484375)
  [line] (1004.760009765625, 1109.6400146484375, 1005.1199951171875, 1109.8199462890625)
  [line] (1005.1199951171875, 1109.8199462890625, 1005.6599731445312, 1109.8199462890625)
  [line] (1005.6599731445312, 1109.8199462890625, 1006.02001953125, 1109.8199462890625)
  [line] (1006.02001953125, 1109.8199462890625, 1006.5599975585938, 1109.8199462890625)
  [line] (1006.5599975585938, 1109.8199462890625, 1006.9199829101562, 1109.6400146484375)
  [line] (1006.9199829101562, 1109.6400146484375, 1007.2799682617188, 1109.6400146484375)
  [line] (1007.2799682617188, 1109.6400146484375, 1007.8200073242188, 1109.6400146484375)
  [line] (1007.8200073242188, 1109.6400146484375, 1008.1799926757812, 1109.4599609375)
  [line] (1031.0400390625, 1136.6400146484375, 1031.580078125, 1136.6400146484375)
  [line] (1031.580078125, 1136.6400146484375, 1031.9400634765625, 1136.4599609375)
  [line] (1031.9400634765625, 1136.4599609375, 1032.47998046875, 1136.280029296875)
  [line] (1032.47998046875, 1136.280029296875, 1032.840087890625, 1135.9200439453125)
  [line] (1032.840087890625, 1135.9200439453125, 1033.2000732421875, 1135.739990234375)
  [line] (1033.2000732421875, 1135.739990234375, 1033.3800048828125, 1135.3800048828125)
  [line] (1033.3800048828125, 1135.3800048828125, 1033.56005859375, 1135.02001953125)
  [line] (1033.56005859375, 1135.02001953125, 1033.739990234375, 1134.8399658203125)
  [line] (1033.739990234375, 1134.8399658203125, 1033.9200439453125, 1134.47998046875)
  [line] (1030.1400146484375, 1138.260009765625, 1030.8599853515625, 1138.0799560546875)
  [line] (1030.8599853515625, 1138.0799560546875, 1031.5799560546875, 1138.0799560546875)
  [line] (1031.5799560546875, 1138.0799560546875, 1032.1199951171875, 1137.9000244140625)
  [line] (1032.1199951171875, 1137.9000244140625, 1032.8399658203125, 1137.719970703125)
  [line] (1032.8399658203125, 1137.719970703125, 1033.3800048828125, 1137.3599853515625)
  [line] (1033.3800048828125, 1137.3599853515625, 1033.9200439453125, 1137.1800537109375)
  [line] (1033.9200439453125, 1137.1800537109375, 1034.4599609375, 1136.820068359375)
  [line] (1034.4599609375, 1136.820068359375, 1034.820068359375, 1136.6400146484375)
  [line] (1034.820068359375, 1136.6400146484375, 1035.1800537109375, 1136.280029296875)
  [line] (1035.1800537109375, 1136.280029296875, 1035.5400390625, 1135.9200439453125)
  [line] (1035.5400390625, 1135.9200439453125, 1035.719970703125, 1135.3800048828125)
  [line] (1035.719970703125, 1135.3800048828125, 1035.9000244140625, 1135.02001953125)
  [line] (1035.9000244140625, 1135.02001953125, 1036.0799560546875, 1134.6600341796875)
  [line] (1036.0799560546875, 1134.6600341796875, 1036.0799560546875, 1134.300048828125)
  [line] (1036.0799560546875, 1134.300048828125, 1036.0799560546875, 1133.9400634765625)
  [line] (1036.0799560546875, 1133.9400634765625, 1035.9000244140625, 1133.4000244140625)
  [line] (1035.9000244140625, 1133.4000244140625, 1035.719970703125, 1133.0400390625)
  [line] (1035.719970703125, 1133.0400390625, 1035.5400390625, 1132.6800537109375)
  [line] (1035.5400390625, 1132.6800537109375, 1035.1800537109375, 1132.320068359375)
  [line] (1035.1800537109375, 1132.320068359375, 1034.820068359375, 1131.9599609375)
  [line] (1034.820068359375, 1131.9599609375, 1034.280029296875, 1131.5999755859375)
  [line] (1024.9200439453125, 1131.4200439453125, 1024.3800048828125, 1131.60009765625)
  [line] (1024.3800048828125, 1131.60009765625, 1024.02001953125, 1131.9600830078125)
  [line] (1024.02001953125, 1131.9600830078125, 1023.6600341796875, 1132.1400146484375)
  [line] (1023.6600341796875, 1132.1400146484375, 1023.4800415039062, 1132.5)
  [line] (1023.4800415039062, 1132.5, 1023.1200561523438, 1132.6800537109375)
  [line] (1023.1200561523438, 1132.6800537109375, 1022.9400634765625, 1133.2200927734375)
  [line] (1022.9400634765625, 1133.2200927734375, 1022.7600708007812, 1133.580078125)
  [line] (1022.7600708007812, 1133.580078125, 1022.5800170898438, 1133.9400634765625)
  [line] (1022.5800170898438, 1133.9400634765625, 1022.5800170898438, 1134.300048828125)
  [line] (1022.5800170898438, 1134.300048828125, 1022.5800170898438, 1134.840087890625)
  [line] (1022.5800170898438, 1134.840087890625, 1022.7600708007812, 1135.2000732421875)
  [line] (1022.7600708007812, 1135.2000732421875, 1022.9400634765625, 1135.56005859375)
  [line] (1022.9400634765625, 1135.56005859375, 1023.1200561523438, 1135.9200439453125)
  [line] (1023.1200561523438, 1135.9200439453125, 1023.4800415039062, 1136.280029296875)
  [line] (1023.4800415039062, 1136.280029296875, 1023.8400268554688, 1136.6400146484375)
  [line] (1023.8400268554688, 1136.6400146484375, 1024.3800048828125, 1137.0)
  [line] (1024.3800048828125, 1137.0, 1024.9200439453125, 1137.1800537109375)
  [line] (1024.9200439453125, 1137.1800537109375, 1025.4600830078125, 1137.5400390625)
  [line] (1025.4600830078125, 1137.5400390625, 1026.0, 1137.7200927734375)
  [line] (1026.0, 1137.7200927734375, 1026.7200927734375, 1137.9000244140625)
  [line] (1026.7200927734375, 1137.9000244140625, 1027.260009765625, 1138.080078125)
  [line] (1027.260009765625, 1138.080078125, 1027.9801025390625, 1138.080078125)
  [line] (1027.9801025390625, 1138.080078125, 1028.7000732421875, 1138.260009765625)
  [line] (1028.7000732421875, 1138.260009765625, 1029.4200439453125, 1138.260009765625)
  [line] (1035.5400390625, 1135.9200439453125, 1035.1800537109375, 1136.4600830078125)
  [line] (1035.1800537109375, 1136.4600830078125, 1035.0, 1136.6400146484375)
  [line] (1035.0, 1136.6400146484375, 1034.820068359375, 1137.0)
  [line] (1034.820068359375, 1137.0, 1034.6400146484375, 1137.3599853515625)
  [line] (1034.6400146484375, 1137.3599853515625, 1034.4600830078125, 1137.7200927734375)
  [line] (1034.4600830078125, 1137.7200927734375, 1034.280029296875, 1138.080078125)
  [line] (1034.280029296875, 1138.080078125, 1033.9200439453125, 1138.4400634765625)
  [line] (1033.9200439453125, 1138.4400634765625, 1033.56005859375, 1138.260009765625)
  [line] (1033.56005859375, 1138.260009765625, 1033.02001953125, 1138.260009765625)
  [line] (1033.02001953125, 1138.260009765625, 1032.47998046875, 1138.260009765625)
  [line] (1032.47998046875, 1138.260009765625, 1031.9400634765625, 1138.260009765625)
  [line] (1031.9400634765625, 1138.260009765625, 1031.580078125, 1138.080078125)
  [line] (1031.580078125, 1138.080078125, 1031.0400390625, 1138.080078125)
  [line] (1031.0400390625, 1138.080078125, 1030.1400146484375, 1138.260009765625)
  [line] (1030.1400146484375, 1138.260009765625, 1029.239990234375, 1138.260009765625)
  [line] (1029.239990234375, 1138.260009765625, 1028.7000732421875, 1138.260009765625)
  [line] (1028.7000732421875, 1138.260009765625, 1028.340087890625, 1138.4400634765625)
  [line] (1028.340087890625, 1138.4400634765625, 1027.800048828125, 1138.4400634765625)
  [line] (1027.800048828125, 1138.4400634765625, 1027.260009765625, 1138.6199951171875)
  [line] (1027.260009765625, 1138.6199951171875, 1026.7200927734375, 1138.800048828125)
  [line] (1026.7200927734375, 1138.800048828125, 1026.1800537109375, 1138.9801025390625)
  [line] (1026.1800537109375, 1138.9801025390625, 1026.0, 1138.6199951171875)
  [line] (1026.0, 1138.6199951171875, 1025.6400146484375, 1138.260009765625)
  [line] (1025.6400146484375, 1138.260009765625, 1025.280029296875, 1137.9000244140625)
  [line] (1025.280029296875, 1137.9000244140625, 1025.10009765625, 1137.5400390625)
  [line] (1025.10009765625, 1137.5400390625, 1024.739990234375, 1137.3599853515625)
  [line] (1024.739990234375, 1137.3599853515625, 1024.56005859375, 1137.1800537109375)
  [line] (1034.8199462890625, 1131.9599609375, 1035.3599853515625, 1132.5)
  [line] (1035.3599853515625, 1132.5, 1035.5399169921875, 1132.679931640625)
  [line] (1035.5399169921875, 1132.679931640625, 1035.89990234375, 1133.0399169921875)
  [line] (1035.89990234375, 1133.0399169921875, 1036.0799560546875, 1133.219970703125)
  [line] (1036.0799560546875, 1133.219970703125, 1036.43994140625, 1133.5799560546875)
  [line] (1036.43994140625, 1133.5799560546875, 1036.7999267578125, 1133.93994140625)
  [line] (1036.7999267578125, 1133.93994140625, 1037.159912109375, 1134.2999267578125)
  [line] (1037.159912109375, 1134.2999267578125, 1036.7999267578125, 1134.47998046875)
  [line] (1036.7999267578125, 1134.47998046875, 1036.6199951171875, 1134.659912109375)
  [line] (1036.6199951171875, 1134.659912109375, 1036.43994140625, 1134.8399658203125)
  [line] (1036.43994140625, 1134.8399658203125, 1036.2598876953125, 1135.02001953125)
  [line] (1036.2598876953125, 1135.02001953125, 1036.0799560546875, 1135.199951171875)
  [line] (1036.0799560546875, 1135.199951171875, 1035.89990234375, 1135.3800048828125)
  [line] (1023.8400268554688, 1136.6400146484375, 1023.300048828125, 1136.280029296875)
  [line] (1023.300048828125, 1136.280029296875, 1023.1200561523438, 1136.0999755859375)
  [line] (1023.1200561523438, 1136.0999755859375, 1022.760009765625, 1135.9200439453125)
  [line] (1022.760009765625, 1135.9200439453125, 1022.5800170898438, 1135.739990234375)
  [line] (1022.5800170898438, 1135.739990234375, 1022.2200317382812, 1135.56005859375)
  [line] (1022.2200317382812, 1135.56005859375, 1021.8600463867188, 1135.3800048828125)
  [line] (1021.8600463867188, 1135.3800048828125, 1021.6800537109375, 1135.3800048828125)
  [line] (1021.6800537109375, 1135.3800048828125, 1021.8600463867188, 1134.8399658203125)
  [line] (1021.8600463867188, 1134.8399658203125, 1022.0400390625, 1134.47998046875)
  [line] (1022.0400390625, 1134.47998046875, 1022.2200317382812, 1134.1199951171875)
  [line] (1022.2200317382812, 1134.1199951171875, 1022.4000244140625, 1133.9400634765625)
  [line] (1022.4000244140625, 1133.9400634765625, 1022.5800170898438, 1133.5799560546875)
  [line] (1022.5800170898438, 1133.5799560546875, 1022.760009765625, 1133.219970703125)
  [line] (1033.9200439453125, 1131.4200439453125, 1034.280029296875, 1131.60009765625)
  [line] (1023.1199951171875, 1132.6800537109375, 1023.47998046875, 1132.320068359375)
  [line] (1023.47998046875, 1132.320068359375, 1023.6599731445312, 1132.1400146484375)
  [line] (1023.6599731445312, 1132.1400146484375, 1023.8399658203125, 1131.9600830078125)
  [line] (1023.8399658203125, 1131.9600830078125, 1024.02001953125, 1131.780029296875)
  [line] (1024.02001953125, 1131.780029296875, 1024.199951171875, 1131.60009765625)
  [line] (1024.199951171875, 1131.60009765625, 1024.5599365234375, 1131.4200439453125)
  [line] (1024.5599365234375, 1131.4200439453125, 1024.739990234375, 1131.2401123046875)
  [line] (1030.1400146484375, 1144.56005859375, 1031.0400390625, 1144.3800048828125)
  [line] (1031.0400390625, 1144.3800048828125, 1031.5799560546875, 1144.3800048828125)
  [line] (1031.5799560546875, 1144.3800048828125, 1031.9400634765625, 1144.2000732421875)
  [line] (1031.9400634765625, 1144.2000732421875, 1032.47998046875, 1144.2000732421875)
  [line] (1032.47998046875, 1144.2000732421875, 1033.02001953125, 1144.02001953125)
  [line] (1033.02001953125, 1144.02001953125, 1033.56005859375, 1143.840087890625)
  [line] (1033.56005859375, 1143.840087890625, 1033.9200439453125, 1143.6600341796875)
  [line] (1033.9200439453125, 1143.6600341796875, 1034.280029296875, 1143.4801025390625)
  [line] (1034.280029296875, 1143.4801025390625, 1034.4599609375, 1143.4801025390625)
